Date,Open,High,Low,Close,Volume,Daily_Return,cumprod,3 days,3 momentum,3 momentum cumprod
2007-08-30,1859.45,1866.31,1836.09,1841.7,423270976,1.008498615,18.417,1,1.017125482,85.62319731
2007-08-31,1844.28,1873.35,1844.09,1873.24,360372992,1.017125482,18.7324,1,1.004574961,86.01492011
2007-09-03,1876.92,1881.92,1863.21,1881.81,385652992,1.004574961,18.8181,1,0.996242979,85.69176023
2007-09-04,1881.17,1899.66,1871.87,1874.74,425709984,0.996242979,18.7474,1,0.995119323,85.27352645
2007-09-05,1883.83,1898.67,1859.52,1865.59,382863968,0.995119323,18.6559,0,,85.27352645
2007-09-06,1862,1889.06,1844.64,1888.81,447293984,1.012446465,18.8881,1,0.997929914,85.09700287
2007-09-07,1886.6,1899.04,1869.56,1884.9,392539968,0.997929914,18.849,1,0.97398801,82.88346048
2007-09-10,1845.59,1846.81,1811.34,1835.87,360189984,0.97398801,18.3587,0,,82.88346048
2007-09-11,1844.68,1851.35,1827.9,1847.36,420499968,1.006258613,18.4736,0,,82.88346048
2007-09-12,1853.93,1855.31,1813.33,1813.52,433935968,0.981681968,18.1352,0,,82.88346048
2007-09-13,1817.87,1848.99,1805.88,1848.02,338423968,1.019023777,18.4802,1,1.011904633,83.87015767
2007-09-14,1856.17,1875.95,1849.37,1870.02,373099968,1.011904633,18.7002,1,1.000887691,83.94460845
2007-09-17,1873.65,1876.04,1853.45,1871.68,315810976,1.000887691,18.7168,1,0.982331381,82.46142319
2007-09-18,1867.61,1870.83,1837.22,1838.61,403833984,0.982331381,18.3861,0,,82.46142319
2007-09-19,1892.78,1905.75,1886.95,1902.65,480111968,1.03483066,19.0265,1,1.003321683,82.73533389
2007-09-20,1902.23,1915.18,1894.76,1908.97,441853984,1.003321683,19.0897,1,1.005390341,83.18130558
2007-09-21,1909.37,1921.23,1902.11,1919.26,440058976,1.005390341,19.1926,1,1.013557309,84.30902021
2007-09-27,1944.87,1952.39,1935.02,1945.28,394522976,1.013557309,19.4528,1,1.000616878,84.36102857
2007-09-28,1950.99,1951.18,1936.86,1946.48,541689984,1.000616878,19.4648,1,1.008317578,85.06270804
2007-10-01,1948.78,1970.11,1946.13,1962.67,436095968,1.008317578,19.6267,1,1.026199004,87.2912663
2007-10-02,1991,2014.96,1981.64,2014.09,473921984,1.026199004,20.1409,1,0.994791693,86.83662655
2007-10-04,1998.56,2013.21,1992.01,2003.6,462562976,0.994791693,20.036,1,0.996221801,86.50854047
2007-10-05,2007.84,2009.68,1990.81,1996.03,380389984,0.996221801,19.9603,1,1.008406687,87.23579072
2007-10-08,2020.34,2022.01,2002.43,2012.81,504194976,1.008406687,20.1281,0,,87.23579072
2007-10-09,2014.93,2022.87,1995.05,2014.13,471521984,1.0006558,20.1413,1,1.013400327,88.40477881
2007-10-10,2033.68,2044.78,2026.9,2041.12,368706976,1.013400327,20.4112,1,1.008686407,89.17269874
2007-10-11,2040.35,2058.87,2033.45,2058.85,519169984,1.008686407,20.5885,1,0.984253345,87.76852705
2007-10-12,2047.67,2057.38,2020.8,2026.43,456900992,0.984253345,20.2643,1,1.004421569,88.15660164
2007-10-15,2043.93,2047.02,2012.04,2035.39,383872992,1.004421569,20.3539,0,,88.15660164
2007-10-16,2014.36,2042.84,2001.3,2005.76,548705984,0.985442593,20.0576,0,,88.15660164
2007-10-17,2000.39,2009.67,1933.81,1983.93,507308960,0.989116345,19.8393,0,,88.15660164
2007-10-18,1989.6,2012.31,1977.5,2005.09,426883968,1.010665699,20.0509,0,,88.15660164
2007-10-19,2003.27,2003.27,1970.1,1970.1,390277984,0.982549412,19.701,0,,88.15660164
2007-10-22,1901.15,1910.18,1875.23,1903.81,354482976,0.966351962,19.0381,0,,88.15660164
2007-10-23,1936.92,1952.31,1909.61,1947.98,371170976,1.023200845,19.4798,0,,88.15660164
2007-10-24,1966.55,2003.2,1923.06,1933.36,481126976,0.992494789,19.3336,0,,88.15660164
2007-10-25,1967.08,1982.18,1941.05,1976.75,453611968,1.022442794,19.7675,1,1.025956747,90.44486026
2007-10-26,1987.2,2028.06,1968.81,2028.06,438857984,1.025956747,20.2806,1,1.01718391,91.99905658
2007-10-29,2051.62,2070.86,2044.09,2062.91,481227968,1.01718391,20.6291,1,0.994890713,91.52900696
2007-10-30,2058.78,2066,2037.75,2052.37,402153984,0.994890713,20.5237,1,1.006080775,92.08557425
2007-10-31,2052.6,2065.53,2043.93,2064.85,365437984,1.006080775,20.6485,1,0.99916701,92.00886786
2007-11-01,2085.33,2085.45,2048.67,2063.13,401961984,0.99916701,20.6313,1,0.978774968,90.05597671
2007-11-02,2014.65,2049.62,2014.65,2019.34,388386976,0.978774968,20.1934,0,,90.05597671
2007-11-05,2025.04,2027.21,1992.24,2015.76,300208992,0.998227144,20.1576,0,,90.05597671
2007-11-06,2023.41,2055.53,2020.24,2054.24,312248000,1.019089574,20.5424,0,,90.05597671
2007-11-07,2074.17,2085.03,2043.18,2043.18,339565984,0.994616014,20.4318,1,0.968862264,87.25183746
2007-11-08,2009.64,2022.61,1971.95,1979.56,330634976,0.968862264,19.7956,0,,87.25183746
2007-11-09,2001.11,2017.37,1968.86,1990.47,366606976,1.005511326,19.9047,0,,87.25183746
2007-11-12,1957.78,1957.78,1901.87,1923.42,312692992,0.966314489,19.2342,0,,87.25183746
2007-11-13,1928.78,1935.93,1887.76,1932.89,394894976,1.004923522,19.3289,0,,87.25183746
2007-11-14,1982.93,1984.84,1956.9,1972.58,362092992,1.020534019,19.7258,0,,87.25183746
2007-11-15,1970.13,1985.38,1932.03,1947.74,367678976,0.987407355,19.4774,1,0.988941029,86.28692192
2007-11-16,1916.88,1928.93,1890.25,1926.2,304256000,0.988941029,19.262,0,,86.28692192
2007-11-19,1936.38,1936.5,1892.87,1893.47,292322976,0.983007995,18.9347,0,,86.28692192
2007-11-20,1853.41,1875.46,1819.18,1872.24,331754976,0.988787781,18.7224,0,,86.28692192
2007-11-21,1865.91,1875.98,1803.77,1806.99,307453984,0.965148699,18.0699,0,,86.28692192
2007-11-22,1790.25,1815.33,1771.39,1799.02,306220992,0.99558935,17.9902,0,,86.28692192
2007-11-23,1806.02,1820.61,1745.26,1772.88,326672000,0.985469867,17.7288,0,,86.28692192
2007-11-26,1803.76,1855.33,1795,1855.33,288562976,1.04650625,18.5533,1,1.002403885,86.49434576
2007-11-27,1813.09,1865.68,1787.95,1859.79,331824000,1.002403885,18.5979,1,0.986498476,85.32654025
2007-11-28,1881.86,1883.99,1833.8,1834.68,323304000,0.986498476,18.3468,1,1.023371923,87.32078559
2007-11-29,1885.31,1891.45,1871.59,1877.56,344978976,1.023371923,18.7756,1,1.015147319,88.64346137
2007-11-30,1886.58,1918.12,1884.92,1906,337683968,1.015147319,19.06,1,0.998126967,88.47742929
2007-12-03,1907.95,1912.71,1888.08,1902.43,290586976,0.998126967,19.0243,1,1.00809491,89.19364613
2007-12-04,1904.33,1921.83,1901.51,1917.83,287672992,1.00809491,19.1783,1,1.010621379,90.14100568
2007-12-05,1911.92,1945.03,1905.65,1938.2,309590976,1.010621379,19.382,1,1.007723661,90.83722426
2007-12-06,1965.89,1972.37,1946.13,1953.17,338332992,1.007723661,19.5317,1,0.990343902,89.96009117
2007-12-07,1969.49,1969.56,1934.31,1934.31,360146976,0.990343902,19.3431,1,0.985581422,88.66299456
2007-12-10,1930.36,1935.86,1900.95,1906.42,283885984,0.985581422,19.0642,0,,88.66299456
2007-12-11,1922.66,1929.71,1904.21,1925.06,263917984,1.009777489,19.2506,0,,88.66299456
2007-12-12,1887.5,1928.77,1887.23,1927.45,313784992,1.00124152,19.2745,0,,88.66299456
2007-12-13,1921.65,1937.5,1897.25,1915.9,328005984,0.994007627,19.159,1,0.989117386,87.69810942
2007-12-14,1914.47,1921.53,1877.27,1895.05,300312000,0.989117386,18.9505,0,,87.69810942
2007-12-17,1873.15,1886.39,1839.58,1839.81,281981984,0.970850373,18.3981,0,,87.69810942
2007-12-18,1821.3,1869.71,1808.86,1861.47,276618976,1.011772955,18.6147,0,,87.69810942
2007-12-20,1878.59,1882.61,1843.73,1844.37,401469984,0.990813712,18.4437,0,,87.69810942
2007-12-21,1855.06,1878.31,1832.34,1878.31,361160992,1.018401948,18.7831,1,1.021913316,89.61986578
2007-12-24,1899.2,1921.39,1894.79,1919.47,315754976,1.021913316,19.1947,1,0.993357541,89.02456953
2007-12-26,1924.91,1926.09,1901.91,1906.72,260498992,0.993357541,19.0672,1,1.000996476,89.11328034
2007-12-27,1901.93,1915.18,1891.29,1908.62,235608992,1.000996476,19.0862,1,0.993979944,88.57681337
2007-12-28,1892.56,1911.67,1890.81,1897.13,229102992,0.993979944,18.9713,0,,88.57681337
2008-01-02,1891.45,1892.5,1852.78,1853.45,246843984,0.976975748,18.5345,0,,88.57681337
2008-01-03,1834.43,1858.08,1821.61,1852.73,252816992,0.999611535,18.5273,0,,88.57681337
2008-01-04,1853.54,1869.76,1824.41,1863.9,298548000,1.006028941,18.639,0,,88.57681337
2008-01-07,1815.73,1840.99,1814.35,1831.14,267838992,0.98242395,18.3114,0,,88.57681337
2008-01-08,1838.64,1840.62,1818.68,1826.23,295928992,0.99731861,18.2623,0,,88.57681337
2008-01-09,1802.06,1844.47,1794.15,1844.47,277192992,1.009987789,18.4447,0,,88.57681337
2008-01-10,1847.93,1855.06,1824.78,1824.78,315249984,0.989324847,18.2478,0,,88.57681337
2008-01-11,1844.56,1847.11,1776.26,1782.27,280216992,0.976704041,17.8227,0,,88.57681337
2008-01-14,1781,1790.68,1754.13,1765.88,249055984,0.990803862,17.6588,0,,88.57681337
2008-01-15,1781.53,1781.53,1723.14,1746.95,295161984,0.989280132,17.4695,0,,88.57681337
2008-01-16,1715.97,1735.51,1701.31,1704.97,295409984,0.975969547,17.0497,0,,88.57681337
2008-01-17,1726.03,1732.64,1687.1,1723.55,295558976,1.010897552,17.2355,0,,88.57681337
2008-01-18,1689.28,1737.42,1684.39,1734.72,287434976,1.00648081,17.3472,0,,88.57681337
2008-01-21,1723.95,1724.39,1673.42,1683.56,285717984,0.970508209,16.8356,0,,88.57681337
2008-01-22,1628.92,1636.06,1578.37,1609.02,316572992,0.955724774,16.0902,0,,88.57681337
2008-01-23,1652.62,1659.28,1604.54,1628.42,271752992,1.012057029,16.2842,0,,88.57681337
2008-01-24,1663.36,1675.68,1649,1663,269448992,1.021235308,16.63,0,,88.57681337
2008-01-25,1682.93,1692.66,1674.21,1692.41,271900992,1.017684907,16.9241,1,0.96145733,85.16282649
2008-01-28,1668.06,1674.47,1620.9,1627.18,258521984,0.96145733,16.2718,0,,85.16282649
2008-01-29,1657.9,1662.9,1622.52,1637.91,274493984,1.006594231,16.3791,0,,85.16282649
2008-01-30,1653,1653.2,1578.29,1589.06,379664992,0.970175406,15.8906,0,,85.16282649
2008-01-31,1582.18,1630.12,1570.87,1624.68,333837984,1.022415768,16.2468,0,,85.16282649
2008-02-01,1645.05,1648.97,1619.65,1634.53,307769984,1.006062732,16.3453,0,,85.16282649
2008-02-04,1655.78,1696.56,1655.78,1690.13,332874976,1.034015894,16.9013,1,1.003804441,85.48682345
2008-02-05,1686.2,1697.99,1680.39,1696.56,253748992,1.003804441,16.9656,1,0.967056868,82.67061974
2008-02-11,1648.51,1651.72,1633.46,1640.67,234175984,0.967056868,16.4067,1,1.001596909,82.80263716
2008-02-12,1653.6,1654.62,1641.05,1643.29,290868000,1.001596909,16.4329,0,,82.80263716
2008-02-13,1663.29,1663.95,1629.56,1631.78,318174976,0.992995759,16.3178,0,,82.80263716
2008-02-14,1660.45,1697.45,1660.45,1697.45,503613984,1.040244396,16.9745,1,0.998421161,82.67190514
2008-02-15,1672.39,1696.37,1668.41,1694.77,485304992,0.998421161,16.9477,1,1.000867374,82.74361263
2008-02-18,1701.75,1714.2,1681.02,1696.24,373767968,1.000867374,16.9624,1,1.014314012,83.92800571
2008-02-19,1717.1,1722.71,1708.93,1720.52,362675968,1.014314012,17.2052,1,0.981046428,82.33727019
2008-02-20,1704.66,1718.15,1683.7,1687.91,321440992,0.981046428,16.8791,0,,82.33727019
2008-02-21,1708.01,1713.64,1694.58,1704.36,241749984,1.00974578,17.0436,1,0.989491657,81.47204189
2008-02-22,1687.63,1687.63,1670.68,1686.45,281282976,0.989491657,16.8645,0,,81.47204189
2008-02-25,1701.75,1715,1701.64,1709.13,299064000,1.013448368,17.0913,1,1,81.47204189
2008-02-26,1724.55,1726.47,1704.5,1709.13,283518976,1,17.0913,1,1.006880694,82.03262606
2008-02-27,1725.96,1732.8,1715.81,1720.89,305926976,1.006880694,17.2089,1,1.008879126,82.76100412
2008-02-28,1726.08,1739.6,1713.25,1736.17,257260992,1.008879126,17.3617,1,0.98585968,81.59073701
2008-02-29,1717.68,1721.85,1708.21,1711.62,315738976,0.98585968,17.1162,1,0.976694593,79.68923171
2008-03-03,1676.3,1676.3,1657.79,1671.73,236967984,0.976694593,16.7173,0,,79.68923171
2008-03-04,1677.1,1686.59,1665.1,1676.18,278437984,1.002661913,16.7618,0,,79.68923171
2008-03-05,1680.63,1687.2,1667.87,1677.1,263471984,1.000548867,16.771,0,,79.68923171
2008-03-06,1681.39,1705.97,1680.11,1697.43,359533984,1.012122116,16.9743,1,0.980287847,78.11838538
2008-03-07,1682.17,1682.17,1650.74,1663.97,303178976,0.980287847,16.6397,0,,78.11838538
2008-03-10,1634.42,1650.56,1621.4,1625.17,317330976,0.976682272,16.2517,0,,78.11838538
2008-03-11,1605.31,1643.66,1602.35,1641.48,279546976,1.010035873,16.4148,0,,78.11838538
2008-03-12,1685.43,1687.63,1658.17,1658.83,325009984,1.01056973,16.5883,0,,78.11838538
2008-03-13,1657.21,1657.21,1609.17,1615.62,309352000,0.97395152,16.1562,0,,78.11838538
2008-03-14,1637.78,1638.66,1578.45,1600.26,297473984,0.990492814,16.0026,0,,78.11838538
2008-03-17,1588.53,1588.53,1537.53,1574.43,298576992,0.983858873,15.7443,0,,78.11838538
2008-03-18,1585.31,1590.28,1566.96,1588.75,242938992,1.009095355,15.8875,0,,78.11838538
2008-03-19,1626.28,1632.68,1614.96,1622.23,280205984,1.021073171,16.2223,1,1.000715065,78.1742451
2008-03-20,1602.29,1624.48,1592.93,1623.39,243273984,1.000715065,16.2339,1,1.013730527,79.24761868
2008-03-21,1644.05,1645.78,1634.51,1645.68,283792992,1.013730527,16.4568,1,1.005845608,79.71086918
2008-03-24,1653.81,1663.56,1645.89,1655.3,257969984,1.005845608,16.553,1,1.011858878,80.65615062
2008-03-25,1676.74,1680.77,1667.93,1674.93,319844000,1.011858878,16.7493,1,1.002829969,80.88440503
2008-03-26,1676.81,1681.91,1670.31,1679.67,280348992,1.002829969,16.7967,1,0.997957932,80.71923359
2008-03-27,1671.98,1677.31,1660.45,1676.24,257783984,0.997957932,16.7624,1,1.01526631,81.95151846
2008-03-28,1671.06,1704.28,1670.89,1701.83,350400992,1.01526631,17.0183,1,1.001269222,82.05553312
2008-03-31,1705.17,1709.31,1685.18,1703.99,291622976,1.001269222,17.0399,1,0.998978867,81.97174353
2008-04-01,1701.64,1717.83,1694.53,1702.25,320297984,0.998978867,17.0225,1,1.023457189,83.89457021
2008-04-02,1738.64,1743.54,1734.42,1742.18,326393984,1.023457189,17.4218,1,1.012312161,84.92749364
2008-04-03,1745.72,1765.53,1742.43,1763.63,253459984,1.012312161,17.6363,1,1.001621655,85.06521676
2008-04-04,1762.93,1768.06,1756.74,1766.49,256526992,1.001621655,17.6649,1,1.004002287,85.40567217
2008-04-07,1769.74,1786.56,1763.38,1773.56,275213984,1.004002287,17.7356,1,0.989371659,84.49795159
2008-04-08,1770.98,1770.98,1749.64,1754.71,267175984,0.989371659,17.5471,0,,84.49795159
2008-04-10,1745.6,1764.64,1735.78,1764.64,214854992,1.005659055,17.6464,0,,84.49795159
2008-04-11,1768.13,1779.92,1759.29,1779.71,272276000,1.008539985,17.7971,1,0.981457653,82.93116127
2008-04-14,1746.88,1755.28,1739.03,1746.71,223391984,0.981457653,17.4671,0,,82.93116127
2008-04-15,1749.29,1754.3,1734.13,1742.17,238397984,0.997400828,17.4217,0,,82.93116127
2008-04-16,1757.83,1765.81,1753.79,1758.56,286264000,1.009407808,17.5856,0,,82.93116127
2008-04-17,1782.51,1783.85,1765.59,1768.67,264966992,1.005749022,17.6867,1,1.001826231,83.08261272
2008-04-18,1772.89,1778.81,1762.93,1771.9,237502992,1.001826231,17.719,1,1.016129578,84.42270024
2008-04-21,1793.18,1802.81,1791.4,1800.48,298806976,1.016129578,18.0048,1,0.992785257,83.81361218
2008-04-22,1799.72,1803.35,1785.47,1787.49,346339968,0.992785257,17.8749,1,1.007440601,84.43723583
2008-04-23,1784.23,1809.02,1784.23,1800.79,339776992,1.007440601,18.0079,1,0.999194798,84.36924679
2008-04-24,1808.88,1812.62,1794.64,1799.34,496630976,0.999194798,17.9934,0,,84.36924679
2008-04-25,1809,1825.83,1809,1824.68,327352992,1.014082942,18.2468,1,0.999172458,84.29942766
2008-04-28,1829.45,1831.84,1814.2,1823.17,371149984,0.999172458,18.2317,1,0.993604546,83.76029454
2008-04-29,1829.01,1831.23,1803.08,1811.51,271820000,0.993604546,18.1151,1,1.007706278,84.40577467
2008-04-30,1808.74,1825.58,1803.49,1825.47,244675984,1.007706278,18.2547,1,1.012489934,85.45999724
2008-05-02,1851.64,1851.64,1843.14,1848.27,267053984,1.012489934,18.4827,1,1.005837892,85.95890344
2008-05-06,1849.81,1859.27,1843.36,1859.06,303438976,1.005837892,18.5906,1,0.997283573,85.72540239
2008-05-07,1863.77,1868.09,1839.76,1854.01,383772992,0.997283573,18.5401,1,0.996758378,85.44751302
2008-05-08,1831.17,1854.55,1830.46,1848,319040992,0.996758378,18.48,0,,85.44751302
2008-05-09,1854.73,1854.73,1818.27,1823.7,279933984,0.986850649,18.237,0,,85.44751302
2008-05-13,1829.37,1842.8,1813.98,1842.8,265167984,1.010473214,18.428,0,,85.44751302
2008-05-14,1841.43,1848.02,1828.06,1843.75,297574976,1.00051552,18.4375,0,,85.44751302
2008-05-15,1852.74,1886.95,1852.67,1885.71,414693984,1.022757966,18.8571,1,1.001681064,85.5911558
2008-05-16,1893.99,1899.56,1882.68,1888.88,301514976,1.001681064,18.8888,1,0.998141756,85.43210654
2008-05-19,1893.54,1901.13,1875.05,1885.37,355874976,0.998141756,18.8537,1,0.993518514,84.8783795
2008-05-20,1886.52,1889.85,1857.05,1873.15,336233984,0.993518514,18.7315,0,,84.8783795
2008-05-21,1848.97,1861.58,1844.95,1847.51,315882976,0.986311828,18.4751,0,,84.8783795
2008-05-22,1826.06,1836.63,1810.68,1835.42,357201984,0.993456057,18.3542,0,,84.8783795
2008-05-23,1836.42,1840.78,1826.16,1827.93,299024000,0.99591919,18.2793,0,,84.8783795
2008-05-26,1813.63,1820.74,1791.4,1800.58,281721984,0.98503772,18.0058,0,,84.8783795
2008-05-27,1806.2,1825.48,1806.2,1825.23,260214992,1.013690033,18.2523,0,,84.8783795
2008-05-28,1835.38,1835.71,1802.01,1805.64,299462976,0.989267106,18.0564,0,,84.8783795
2008-05-29,1819.33,1842.56,1819.33,1841.22,298810976,1.019704925,18.4122,1,1.005865676,85.37624858
2008-05-30,1846.98,1852.36,1833.42,1852.02,287532992,1.005865676,18.5202,1,0.99757562,85.16926412
2008-06-02,1848.3,1853.5,1831.66,1847.53,234357984,0.99757562,18.4753,1,0.984768854,83.87203859
2008-06-03,1832.31,1836.71,1814.5,1819.39,258834992,0.984768854,18.1939,0,,83.87203859
2008-06-04,1821.3,1836.13,1813.12,1833.81,235821984,1.007925733,18.3381,0,,83.87203859
2008-06-05,1830.14,1832.81,1816.35,1832.31,274928992,0.999182031,18.3231,0,,83.87203859
2008-06-09,1787.9,1810.21,1785.16,1808.96,249224992,0.987256523,18.0896,0,,83.87203859
2008-06-10,1813.36,1814.06,1765.35,1774.38,322732000,0.980884044,17.7438,0,,83.87203859
2008-06-11,1781.14,1786.98,1760.66,1781.67,282730976,1.004108477,17.8167,0,,83.87203859
2008-06-12,1755.9,1761.29,1739.36,1739.36,379673984,0.976252617,17.3936,0,,83.87203859
2008-06-13,1753.67,1760.72,1730.25,1747.35,401944992,1.004593644,17.4735,0,,83.87203859
2008-06-16,1763.86,1768.63,1755.55,1760.81,375384992,1.007703093,17.6081,0,,83.87203859
2008-06-17,1766.34,1767.5,1738.71,1750.71,334898976,0.994264003,17.5071,1,1.01337743,84.99403089
2008-06-18,1745.5,1775.11,1742.68,1774.13,342971968,1.01337743,17.7413,1,0.981168235,83.39344324
2008-06-19,1756.36,1757.26,1731.51,1740.72,401464992,0.981168235,17.4072,0,,83.39344324
2008-06-20,1752.95,1755.6,1723.41,1731,330872992,0.994416104,17.31,0,,83.39344324
2008-06-23,1705.61,1720.74,1694.79,1715.59,303114976,0.991097631,17.1559,0,,83.39344324
2008-06-24,1706.92,1717.23,1699.81,1710.84,364033984,0.997231273,17.1084,0,,83.39344324
2008-06-25,1710.45,1717.81,1695.01,1717.79,345223968,1.004062332,17.1779,0,,83.39344324
2008-06-26,1717.56,1734.86,1714.38,1717.66,328692000,0.999924321,17.1766,1,0.980665557,81.78107743
2008-06-27,1673.27,1685.88,1669.68,1684.45,285238976,0.980665557,16.8445,0,,81.78107743
2008-06-30,1682.86,1689.61,1671.11,1674.92,261840992,0.994342367,16.7492,0,,81.78107743
2008-07-01,1675.7,1681.45,1652.03,1666.46,277958976,0.994949012,16.6646,0,,81.78107743
2008-07-02,1665.52,1667.97,1607.88,1623.6,335908992,0.974280811,16.236,0,,81.78107743
2008-07-03,1591.21,1616.65,1580.83,1606.54,351920992,0.989492486,16.0654,0,,81.78107743
2008-07-04,1604.47,1610.65,1574.6,1577.93,246913984,0.982191542,15.7793,0,,81.78107743
2008-07-07,1568.25,1583.49,1560,1579.72,249998992,1.001134398,15.7972,0,,81.78107743
2008-07-08,1577.04,1577.04,1509.2,1533.47,331932992,0.97072266,15.3347,0,,81.78107743
2008-07-09,1557.06,1563.06,1519.05,1519.38,328712000,0.990811689,15.1938,0,,81.78107743
2008-07-10,1498.78,1542.34,1495.43,1537.43,354132992,1.011879846,15.3743,0,,81.78107743
2008-07-11,1543.01,1573.06,1526.67,1567.51,326516992,1.019565118,15.6751,1,0.994328585,81.31726299
2008-07-14,1562.88,1581.7,1554.01,1558.62,257094992,0.994328585,15.5862,1,0.968375871,78.74567537
2008-07-15,1550.95,1550.95,1506.41,1509.33,297778976,0.968375871,15.0933,0,,78.74567537
2008-07-16,1518.56,1529.87,1488.75,1507.4,296838976,0.998721287,15.074,0,,78.74567537
2008-07-17,1541.38,1546.84,1524.85,1525.56,319672000,1.012047234,15.2556,0,,78.74567537
2008-07-18,1542.73,1542.91,1504,1509.99,304088992,0.989793912,15.0999,1,1.035053212,81.50596424
2008-07-21,1530.68,1569.45,1530.05,1562.92,295880000,1.035053212,15.6292,1,0.998918691,81.41783108
2008-07-22,1551.09,1563.75,1549,1561.23,252149984,0.998918691,15.6123,1,1.019555094,83.00996445
2008-07-23,1586.27,1598.89,1577.93,1591.76,351499968,1.019555094,15.9176,1,1.021598733,84.80287455
2008-07-24,1603.52,1627.87,1603.24,1626.14,347622976,1.021598733,16.2614,1,0.98265217,83.33172872
2008-07-25,1595.28,1610.45,1589.48,1597.93,266593984,0.98265217,15.9793,1,1.000225291,83.35050264
2008-07-28,1609.56,1611.15,1588.56,1598.29,252248992,1.000225291,15.9829,1,0.980547961,81.72916538
2008-07-29,1572.16,1573.62,1542.89,1567.2,261538992,0.980547961,15.672,0,,81.72916538
2008-07-30,1594.04,1595.84,1572.17,1577.7,265653984,1.006699847,15.777,0,,81.72916538
2008-07-31,1583.99,1600.15,1577.81,1594.67,232962992,1.010756164,15.9467,0,,81.72916538
2008-08-01,1578.55,1587.49,1562.29,1573.77,231145984,0.98689384,15.7377,1,0.980479994,80.13381158
2008-08-04,1567.01,1571.23,1531.52,1543.05,246440992,0.980479994,15.4305,0,,80.13381158
2008-08-05,1540.31,1556.96,1533.43,1535.54,244743984,0.995133016,15.3554,0,,80.13381158
2008-08-06,1567.3,1580.25,1560.88,1578.71,276596000,1.028113888,15.7871,1,0.990682266,79.38714603
2008-08-07,1577.36,1582.51,1553.21,1564,218960992,0.990682266,15.64,1,1.003017903,79.62672872
2008-08-08,1547.7,1573.18,1544.1,1568.72,221265984,1.003017903,15.6872,1,1.00788541,80.2546181
2008-08-11,1592.3,1597.31,1581.09,1581.09,254521984,1.00788541,15.8109,1,0.997489074,80.0531047
2008-08-12,1581.1,1590.12,1570.88,1577.12,251616992,0.997489074,15.7712,1,0.990869433,79.32217445
2008-08-13,1572.87,1581.46,1553.93,1562.72,231570992,0.990869433,15.6272,0,,79.32217445
2008-08-14,1553.65,1578.3,1553.65,1572.18,247585984,1.006053548,15.7218,0,,79.32217445
2008-08-18,1579.13,1582.76,1561.56,1567.71,260724992,0.997156814,15.6771,0,,79.32217445
2008-08-19,1554.21,1554.92,1528.31,1541.41,261067984,0.983223938,15.4141,0,,79.32217445
2008-08-20,1531.87,1549.53,1524.87,1540.71,243644992,0.99954587,15.4071,0,,79.32217445
2008-08-21,1539.55,1540.45,1511.68,1512.59,259493984,0.981748674,15.1259,0,,79.32217445
2008-08-22,1508.67,1508.67,1477.55,1496.91,226151984,0.989633675,14.9691,0,,79.32217445
2008-08-25,1505.13,1510.98,1496.63,1502.11,198224992,1.003473823,15.0211,0,,79.32217445
2008-08-26,1477.04,1502.33,1474.64,1490.25,213029984,0.99210444,14.9025,0,,79.32217445
2008-08-27,1487.78,1498.38,1466.46,1493.92,241508992,1.002462674,14.9392,0,,79.32217445
2008-08-28,1503.26,1503.74,1473,1474.15,216070992,0.98676636,14.7415,0,,79.32217445
2008-08-29,1488.25,1496.14,1470.87,1474.24,242037984,1.000061052,14.7424,0,,79.32217445
2008-09-01,1453.14,1456.68,1413.43,1414.43,316548000,0.959429944,14.1443,0,,79.32217445
2008-09-02,1418.26,1430.43,1392.55,1407.14,373324992,0.99484598,14.0714,0,,79.32217445
2008-09-03,1403.89,1430.93,1396.13,1426.89,366982976,1.014035561,14.2689,0,,79.32217445
2008-09-04,1421.16,1436.62,1409.33,1426.43,372817984,0.999677621,14.2643,1,0.984541828,78.09599865
2008-09-05,1394.39,1415.24,1393.33,1404.38,298452992,0.984541828,14.0438,0,,78.09599865
2008-09-08,1437.59,1481.41,1437.59,1476.65,399094976,1.051460431,14.7665,1,0.984999831,76.92454545
2008-09-09,1469.54,1469.54,1446.53,1454.5,443667968,0.984999831,14.545,1,1.007205225,77.47880412
2008-09-10,1432.9,1466.26,1430.05,1464.98,421170976,1.007205225,14.6498,1,0.985160207,76.3290347
2008-09-11,1459.69,1467.9,1439.38,1443.24,362982976,0.985160207,14.4324,0,,76.3290347
2008-09-12,1468.41,1480.77,1463.58,1477.92,311706976,1.024029267,14.7792,1,0.938988579,71.6720918
2008-09-16,1381.24,1401.79,1372.55,1387.75,392617984,0.938988579,13.8775,0,,71.6720918
2008-09-17,1420.49,1441.24,1412.6,1425.26,398239968,1.027029364,14.2526,0,,71.6720918
2008-09-18,1385.47,1400.35,1366.88,1392.42,413288992,0.97695859,13.9242,0,,71.6720918
2008-09-19,1441.31,1464.59,1435.72,1455.78,468626976,1.045503512,14.5578,1,1.003132341,71.89659326
2008-09-22,1472.08,1488.94,1457.1,1460.34,354290976,1.003132341,14.6034,1,1.014400756,72.93195856
2008-09-23,1447.9,1484.01,1445.5,1481.37,470329984,1.014400756,14.8137,1,1.009862492,73.65124942
2008-09-24,1479.04,1501.09,1472.31,1495.98,498513984,1.009862492,14.9598,1,1.003776788,73.92941461
2008-09-25,1487.73,1503.83,1469.23,1501.63,419060992,1.003776788,15.0163,1,0.983151642,72.68382536
